ID,Length,Masker,Onset,SNR,Speaker,Target,Raw,Responses,N-Listeners,Counts,Confusion,Consistency,Target-Arpabet,Target-IPA,Target-frequency,Confusion-Arpabet,Confusion-IPA,Confusion-frequency,Phoneme-distance
34492,11520,BAB4,869929,-0.707,s2,splendour,ghost|splendid|splendid|splendid|splendid|splendid|explain|splendid|splendid|blend|blender|creek|splendid|splendid|splendid,splendid|ghost|explain|blender|blend|creek,15,10 1 1 1 1 1,splendid,10,! S P L EH N . D AX R,! s p l e n . d ə ɹ,3.36,! S P L EH N . D IH D,! s p l e n . d ɪ d,4.05,20
34494,6720,BAB4,187887,0.744,s2,borough,borrow|borrow|borrow|birth|borough|burn|burrow|borrow|borrow|borrow|borrow|birth|borrow|borrow|borrow,borrow|birth|burn|borough|burrow,15,10 2 1 1 1,borrow,10,! B AH . R AX,! b ʌ . ɹ ə,3.84,! B OH . R OW,! b ɒ . ɹ oʊ,4.27,20
34503,9120,BAB4,640182,-2.285,s2,reel,real|real|real|real|real|real|reveals|real|p|real|real|real|real|real|real,real|p|reveals,15,13 1 1,real,13,! R IY L,! ɹ i l,3.56,! R IA L,! ɹ ɪə l,5.53,10
34517,8000,BAB4,240649,-1.729,s2,channel,channel|peach|peach|feature|pee|channel|peach|peach|peach|channel|channel|p|candle|channel|peach,peach|channel|feature|p|pee|candle,15,6 5 1 1 1 1,peach,6,! CH AE . N L,! tʃ æ . n l,4.51,! P IY CH,! p i tʃ,3.62,35
34552,9970,SSN,790982,-5.211,s3,poem,throwing|poem|poet|poet|poem|poem|poet|poem|poet|poem|poet|poet|poet|poem|poem,poet|poem|throwing,15,7 7 1,poet,7,! P OW . IH M,! p oʊ . ɪ m,4.13,! P OW . IH T,! p oʊ . ɪ t,4.09,10
34554,11302,SSN,719751,-5.308,s3,bride,pride|pride|ride|pride|bright|surprise|pride|bride|pride|ride|pride|pride|bride|cried|pride,pride|ride|bride|cried|bright|surprise,15,8 2 2 1 1 1,pride,8,! B R AY D,! b ɹ aɪ d,4.21,! P R AY D,! p ɹ aɪ d,4.48,10
34575,7360,BMN3,767435,-4.318,s1,an,amp|am|an|ant|am|am|am|arm|an|am|am|am|am|an|am,am|an|ant|amp|arm,15,9 3 1 1 1,am,9,! AE N,! æ n,6.4,! AE M,! æ m,5.88,10
34580,13440,BMN3,543137,-3.481,s3,pamphlet,pamphlet|tablet|tablet|helpless|tablet|tamper|tablet|tablet|calculate|p|compliment|calculate|tablet|tablet|tablet,tablet|calculate|pamphlet|tamper|p|helpless|compliment,15,8 2 1 1 1 1 1,tablet,8,! P AE M . F L IH T,! p æ m . f l ɪ t,2.96,! T AE . B L IH T,! t æ . b l ɪ t,3.54,27
34614,9440,BMN3,817290,-3.885,s2,steam,steaming|steel|steel|steal|steal|steel|steam|steel|steel|steep|steal|steam|steel|stealing|steel,steel|steam|steaming|steep|stealing,15,10 2 1 1 1,steel,10,! S T IY M,! s t i m,4.39,! S T IY L,! s t i l,4.42,10
34632,8826,BAB4,570379,-2.499,s3,crew,peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant|crew|peasant|peasant|peasant|peasant|peasant,peasant|crew,15,14 1,peasant,14,! K R UW,! k ɹ u,4.72,! P EH . S N T,! p e . s n t,3.43,44
34675,12840,BMN3,480188,-4.793,s3,for,north|walk|poor|more|more|mall|more|football|more|ball|poor|more|more|more|moor,more|poor|ball|north|football|walk|mall|moor,15,7 2 1 1 1 1 1 1,more,7,! F AO,! f ɔ,6.93,! M AO,! m ɔ,6.32,10
34682,10900,BMN3,38175,-6.143,s3,upward,upward|upward|up|up|up|up|cooked|book|up|upward|up|upped|upbeat|upbeat|upward,up|upward|upbeat|cooked|book|upped,15,6 4 2 1 1 1,up,6,! AH P . W AX D,! ʌ p . w ə d,3.11,! AH P,! ʌ p,6.53,21
34729,13280,BAB4,337179,-0.256,s4,frost,crock|increase|crock|across|cross|crock|crock|crock|crock|cross|crock|help|cross|crock|crock,crock|cross|increase|help|across,15,9 3 1 1 1,crock,9,! F R OH S T,! f ɹ ɒ s t,4.11,! K R OH K,! k ɹ ɒ k,2.61,27
34732,9760,BAB4,633022,-2.508,s4,iron,nine|night|night|stop|stark|knight|nice|mist|nice|p|highlands|night|night|night|dark,night|nice|highlands|stop|stark|dark|p|nine|mist,15,6 2 1 1 1 1 1 1 1,night,6,! AY . AX N,! aɪ . ə n,4.52,! N AY T,! n aɪ t,5.65,24
34736,12304,BAB4,818059,-2.988,s4,charter,siege|charge|charge|church|cross|charge|charge|childish|charge|charter|charge|charcoal|charge|charter|trust,charge|charter|charcoal|siege|childish|cross|church|trust,15,7 2 1 1 1 1 1 1,charge,7,! CH AA . T AX,! tʃ ɑ . t ə,3.53,! CH AA JH,! tʃ ɑ dʒ,4.94,17
34737,9120,BAB4,133686,0.178,s4,armed,army|arm|arm|arm|art|prepare|arm|arm|arm|army|arm|total|arm|army|arm,arm|army|total|art|prepare,15,9 3 1 1 1,arm,9,! AA M D,! ɑ m d,4.53,! AA M,! ɑ m,4.7,7
34739,10240,BAB4,143270,-1.735,s4,say,pay|pair|pay|pay|pay|pair|pay|prepare|pay|hair|page|hedge|hair|home|pay,pay|hair|pair|prepare|home|hedge|page,15,7 2 2 1 1 1 1,pay,7,! S EY,! s eɪ,6.13,! P EY,! p eɪ,5.4,10
34748,13282,BMN3,614468,-6.749,s4,indoors,indoors|enjoy|enjoy|enjoy|endorse|indoors|enjoy|endures|enjoy|enjoy|endorse|enjoy|enjoy|injurious|indoors,enjoy|indoors|endorse|injurious|endures,15,8 3 2 1 1,enjoy,8,IH N ! D AO Z,ɪ n ! d ɔ z,3.88,IH N ! JH OY,ɪ n ! dʒ ɔɪ,5.05,27
34753,12138,BMN3,930225,-6.09,s4,obtain,contain|contain|obtain|contain|obtain|obtain|contain|contained|contain|obtain|contain|contain|entertain|contain|obtain,contain|obtain|contained|entertain,15,8 5 1 1,contain,8,AX B ! T EY N,ə b ! t eɪ n,3.48,K AX N ! T EY N,k ə n ! t eɪ n,4.14,17
34779,10400,SSN,246834,-6.847,s4,doubly,double|doctor|double|duck|southern|double|doctor|double|double|doesn't|double|duck|strongly|exotic|double,double|doctor|duck|exotic|doesn't|strongly|southern,15,7 2 2 1 1 1 1,double,7,! D AH . B L IY,! d ʌ . b l i,3.13,! D AH . B L,! d ʌ . b l,5.1,7
34780,8480,SSN,822418,-6.389,s4,join,noise|nope|joint|noise|noise|noise|done|long|destroy|noise|noise|noise|joints|ignore|clawed,noise|joints|long|ignore|joint|clawed|done|destroy|nope,15,7 1 1 1 1 1 1 1 1,noise,7,! JH OY N,! dʒ ɔɪ n,5.1,! N OY Z,! n ɔɪ z,4.78,20
34785,10242,BAB4,633873,-1.166,s3,kidney,night|wriggly|night|night|dark|dark|nightdress|priest|night|tourist|night|night|tourist|take|night,night|tourist|dark|nightdress|wriggly|priest|take,15,7 2 2 1 1 1 1,night,7,! K IH D . N IY,! k ɪ d . n i,3.94,! N AY T,! n aɪ t,5.65,38
34787,9172,BAB4,680987,-2.12,s3,buyer,viscous|fisher|fisher|fisher|fish|fisher|fisher|vision|fisher|coke|vicious|fisher|suspicion|fisher|fisher,fisher|coke|vicious|suspicion|viscous|fish|vision,15,9 1 1 1 1 1 1,fisher,9,! B AY . AX,! b aɪ . ə,4.13,! F IH . SH AX,! f ɪ . ʃ ə,3.75,27
34793,11200,SSN,213297,-5.417,s1,thesis,peace|business|discuss|pieces|peace|pieces|recess|pieces|pieces|thesis|useless|process|pieces|pieces|recess,pieces|recess|peace|business|process|useless|thesis|discuss,15,6 2 2 1 1 1 1 1,pieces,6,! TH IY . S IH S,! θ i . s ɪ s,2.93,! P IY . S IH Z,! p i . s ɪ z,4.87,20
34799,10720,BAB4,683230,-1.115,s3,sherry,sherry|fisher|fisher|fisher|p|vision|fisher|fisher|bishop|fisher|fisher|fish|fisher|fissure|fish,fisher|fish|p|sherry|bishop|vision,15,9 2 1 1 1 1,fisher,9,! SH EH . R IY,! ʃ e . ɹ i,3.73,! F IH . SH AX R,! f ɪ . ʃ ə ɹ,3.75,31
34806,9398,BAB4,253820,-0.911,s3,pool,cool|design|design|designed|design|pause|designs|designs|design|designs|poor|design|designed|designs|design,design|designs|designed|poor|pause|cool,15,6 4 2 1 1 1,design,6,! P UW L,! p u l,4.54,D IH ! Z AY N,d ɪ ! z aɪ n,4.76,44
34807,10628,BAB4,58350,-2.195,s3,column,pollen|pollen|column|pollen|pollens|present|pollen|pollen|flecks|present|brain|column|pollen|pollen|collar,pollen|column|present|flecks|pollens|brain|collar,15,7 2 2 1 1 1 1,pollen,7,! K OH . L AX M,! k ɒ . l ə m,3.86,! P OH . L AX N,! p ɒ . l ə n,3.55,20
34817,11360,BMN3,563513,-3.258,s1,murmur,normal|none|normal|mourn|not|normal|normal|none|normal|nun|month|normal|noon|normal|normal,normal|none|noon|month|nun|mourn|not,15,8 2 1 1 1 1 1,normal,8,! M ER . M AX,! m ɜ . m ə,2.84,! N AO . M L,! n ɔ . m l,4.91,30
34834,10022,BMN3,322773,-6.786,s1,cry,cry|pride|pride|pride|prow|cry|pride|cry|car|pride|cry|prime|class|pride|cry,pride|cry|prime|prow|car|class,15,6 5 1 1 1 1,pride,6,! K R AY,! k ɹ aɪ,4.56,! P R AY D,! p ɹ aɪ d,4.48,17
34842,9118,SSN,871466,-5.436,s3,villa,pillar|pillar|elect|villa|pillar|pillar|pillar|villain|pillar|pillar|villain|vanilla|dinner|villa|pillar,pillar|villa|villain|elect|vanilla|dinner,15,8 2 2 1 1 1,pillar,8,! V IH . L AX,! v ɪ . l ə,4.05,! P IH . L AX,! p ɪ . l ə,3.54,10
34844,15040,SSN,447309,-5.894,s3,outwards,outwards|ouch|ounce|out|outdoor|out|out|out|outwards|out|out|outward|output|outward|out,out|outwards|outward|outdoor|ouch|ounce|output,15,7 2 2 1 1 1 1,out,7,! AW T . W AX D Z,! aʊ t . w ə d z,3.15,! AW T,! aʊ t,6.48,28
34862,11738,SSN,56084,-6.955,s3,vile,fir|file|fire|final|fire|fire|fire|fire|file|fire|fire|fire|vile|triumph|final,fire|file|final|fir|vile|triumph,15,8 2 2 1 1 1,fire,8,! V AY L,! v aɪ l,3.51,! F AY . AX,! f aɪ . ə,5.18,20
34865,9804,SSN,897397,-5.995,s3,travelling,travel|travel|traveling|traffic|traffic|truck|travel|traffic|trouble|travel|travel|trunk|travel|travel|travel,travel|traffic|truck|trunk|travelling|trouble,15,8 3 1 1 1 1,travel,8,! T R AE . V AX . L IH NG,! t ɹ æ . v ə . l ɪ ŋ,4.63,! T R AE . V L,! t ɹ æ . v l,4.82,21
34948,9172,BMN3,540419,-5.685,s3,buyer,fire|fire|relax|via|fire|spy|fire|buy|via|ballet|fire|pivot|already|fire|buying,fire|via|spy|ballet|already|relax|buy|pivot|buying,15,6 2 1 1 1 1 1 1 1,fire,6,! B AY . AX,! b aɪ . ə,4.13,! F AY . AX,! f aɪ . ə,5.18,10
34958,9440,BMN3,901965,-3.872,s3,veil,bail|bale|bathe|bail|bay|fail|bail|bake|bail|bail|bathe|bail|bale|bathed|bail,bail|bathe|bathed|bay|fail|bake,15,9 2 1 1 1 1,bail,9,! V EY L,! v eɪ l,3.5,! B EY L,! b eɪ l,4.33,10
34968,10240,BMN3,607072,-6.76,s3,drug,rug|look|limp|road|broken|book|crook|book|book|book|looked|book|book|look|throw,book|look|crook|limp|rug|looked|broken|throw|road,15,6 2 1 1 1 1 1 1 1,book,6,! D R AH G,! d ɹ ʌ ɡ,4.5,! B UH K,! b ʊ k,5.21,37
34973,10396,BMN3,133611,-5.452,s3,heap,heap|keep|heat|keep|heat|peach|heat|heat|heat|heap|heat|heat|heat|heat|heap,heat|heap|keep|peach,15,9 3 2 1,heat,9,! HH IY P,! h i p,3.69,! HH IY T,! h i t,4.76,10
34981,11200,SSN,667972,-6.141,s4,slip,clip|slick|slick|slip|slip|slick|slit|snip|slick|slip|slip|slick|slick|slick|slick,slick|slip|snip|slit|clip,15,8 4 1 1 1,slick,8,! S L IH P,! s l ɪ p,4.33,! S L IH K,! s l ɪ k,3.63,10
34984,8968,SSN,591365,-4.695,s4,hell,help|hem|hand|hem|pen|hem|hemp|hem|him|hem|town|ham|hemp|hem|hand,hem|hand|hemp|town|help|pen|him|ham,15,6 2 2 1 1 1 1 1,hem,6,! HH EH L,! h e l,4.89,! HH EH M,! h e m,3.36,10
35007,8320,SSN,900719,-4.172,s2,rotten,bottom|bottom|modern|bottom|body|bottom|bottom|bottom|bottle|bottom|bottom|bottom|bottom|bottom|water,bottom|body|water|modern|bottle,15,11 1 1 1 1,bottom,11,! R OH . T AX N,! ɹ ɒ . t ə n,4.04,! B OH . T AX M,! b ɒ . t ə m,5.05,20
35019,9440,SSN,197287,-5.502,s2,coast,ghost|coast|ghost|ghost|just|ghost|ghost|ghost|ghost|ghost|ghost|ghost|ghost|ghost|ghost,ghost|just|coast,15,13 1 1,ghost,13,! K OW S T,! k oʊ s t,4.86,! G OW S T,! ɡ oʊ s t,4.24,10
35041,16634,BMN3,711197,-7.285,s3,verge,bird|bird|bird|bird|bird|bird|bird|fur|bird|birds|bird|bird|verge|birds|third,bird|birds|verge|fur|third,15,10 2 1 1 1,bird,10,! V ER JH,! v ɜ dʒ,3.65,! B ER D,! b ɜ d,4.85,20
35055,12954,BAB4,639957,0.749,s3,wealthy,wealthy|rest|risk|welcome|welcome|wealthy|wrist|wrist|welcome|wealthy|welcome|wealthy|welcome|wealthy|welcome,welcome|wealthy|wrist|risk|rest,15,6 5 2 1 1,welcome,6,! W EH L . TH IY,! w e l . θ i,4.13,! W EH L . K AX M,! w e l . k ə m,5.42,27
35060,12640,BMN3,45093,-5.6,s2,involved,evolve|evolved|involved|bold|bold|bold|goal|bold|bold|bowl|involve|evolve|involve|boldly|bold,bold|evolve|involve|involved|bowl|boldly|evolved|goal,15,6 2 2 1 1 1 1 1,bold,6,IH N ! V OH L V D,ɪ n ! v ɒ l v d,5.1,! B OW L D,! b oʊ l d,4.12,41
35068,10080,BMN3,832945,-6.952,s2,south,sound|sound|sound|sound|sound|sound|stout|sound|sound|sound|bout|sound|sound|south|sounds,sound|bout|stout|sounds|south,15,11 1 1 1 1,sound,11,! S AW TH,! s aʊ θ,5.36,! S AW N D,! s aʊ n d,5.16,17
35079,8800,SSN,50795,-6.406,s2,sofa,token|total|total|total|cook|total|token|tofu|token|token|totally|total|token|tofu|total,total|token|tofu|cook|totally,15,6 5 2 1 1,total,6,! S OW . F AX,! s oʊ . f ə,4.22,! T OW . T L,! t oʊ . t l,4.97,30
35088,9918,BAB4,675158,-2.633,s3,gloom,actor|artificial|p|fisher|fissure|suspicion|artificial|fissure|flew|fisher|bishop|fisher|fissure|fisher|fisher,fisher|artificial|actor|flew|p|suspicion|bishop,15,8 2 1 1 1 1 1,fisher,8,! G L UW M,! ɡ l u m,3.6,! F IH . SH AX,! f ɪ . ʃ ə,3.75,40
35089,16426,BAB4,285673,-2.855,s3,machine,play|play|machine|class|play|machine|plague|place|play|dictate|play|shield|play|plague|play,play|machine|plague|shield|dictate|place|class,15,7 2 2 1 1 1 1,play,7,M AX ! SH IY N,m ə ! ʃ i n,4.83,! P L EY,! p l eɪ,5.69,44
35115,9440,BMN3,235868,-3.814,s1,prepare,pair|pair|pair|pair|pair|hair|prepare|prepare|compare|pear|pear|pair|hair|repair|hair,pair|hair|prepare|compare|repair,15,8 3 2 1 1,pair,8,P R IH ! P EA,p ɹ ɪ ! p ɛə,4.48,! P EA,! p ɛə,4.91,21
35133,10632,BMN3,736313,-6.588,s1,rapid,lactose|p|match|atom|apple|back|battle|apple|apple|atom|apple|apple|apple|tack|battle|battle,apple|battle|atom|lactose|back|p|tack|match,16,6 3 2 1 1 1 1 1,apple,6,! R AE . P IH D,! ɹ æ . p ɪ d,3.88,! AE . P L,! æ . p l,4.58,24
35150,9440,SSN,396094,-4.267,s1,said,sale|sir|set|set|set|set|upset|said|set|set|sack|said|serve|said|seven,set|said|sir|seven|upset|serve|sale|sack,15,6 3 1 1 1 1 1 1,set,6,! S EH D,! s e d,6.05,! S EH T,! s e t,5.57,10
35174,9388,BAB4,273831,-1.453,s1,hope,poke|spring|poke|post|pope|poke|poking|poke|poke|poke|poke|poke|coat|poke|poke,poke|pope|coat|poking|spring|post,15,10 1 1 1 1 1,poke,10,! HH OW P,! h oʊ p,5.56,! P OW K,! p oʊ k,3.57,20
35180,12000,BAB4,308844,-1.279,s1,straight,display|straight|distinct|describe|distinct|distinct|great|distinct|straight|disgraced|disgrace|distinct|distinct|distinct|distinct,distinct|straight|great|disgrace|disgraced|describe|display,15,8 2 1 1 1 1 1,distinct,8,! S T R EY T,! s t ɹ eɪ t,5.26,D IH ! S T IH NG K T,d ɪ ! s t ɪ ŋ k t,3.75,41
35184,9920,BAB4,176234,-1.335,s1,worm,word|were|warm|word|words|explained|worm|word|word|words|word|words|role|word|word,word|words|explained|worm|warm|role|were,15,7 3 1 1 1 1 1,word,7,! W ER M,! w ɜ m,3.84,! W ER D,! w ɜ d,5.29,10
35203,12000,BAB4,132160,-0.801,s1,junction,junction|junction|prepare|prepare|conjunction|injunction|junk|junction|prepare|prepare|prepare|junction|juncture|conjunction|prepare,prepare|junction|conjunction|junk|injunction|juncture,15,6 4 2 1 1 1,prepare,6,! JH AH NG K . SH N,! dʒ ʌ ŋ k . ʃ n,3.77,P R IH ! P EA,p ɹ ɪ ! p ɛə,4.48,57
35210,10400,BAB4,557666,-0.933,s1,ward,text|tax|pretend|tax|walk|walk|tax|walk|warriors|tax|tax|tax|tax|walks|tax,tax|walk|text|pretend|warriors|walks,15,8 3 1 1 1 1,tax,8,! W AO D,! w ɔ d,4.29,! T AE K S,! t æ k s,5.18,37
35231,7680,BMN3,244406,-7.902,s2,order,ward|water|border|water|boarder|order|order|falling|order|border|water|boarder|water|twirl|water|chorus|water,water|boarder|order|chorus|twirl|ward|falling,17,6 4 3 1 1 1 1,water,6,! AO . D AX,! ɔ . d ə,5.15,! W AO . T AX,! w ɔ . t ə,5.53,17
35239,9920,BMN3,156689,-7.457,s2,scholar,swallow|smaller|squalor|swallow|swallow|swallow|smaller|smaller|swallow|swallow|smaller|swallow|insightful|smaller|swallow,swallow|smaller|squalor|insightful,15,8 5 1 1,swallow,8,! S K OH . L AX,! s k ɒ . l ə,3.32,! S W OH . L OW,! s w ɒ . l oʊ,3.89,20
35245,11040,BMN3,262747,-6.456,s2,biting,fighting|pointing|heighten|fighting|frighten|fighting|fighting|fighting|fighting|divided|fighting|fighting|frighten|frightened|fighting,fighting|frighten|pointing|frightened|divided|heighten,15,9 2 1 1 1 1,fighting,9,! B AY . T IH NG,! b aɪ . t ɪ ŋ,3.84,! F AY . T IH NG,! f aɪ . t ɪ ŋ,4.87,10
35251,13056,SSN,816394,-5.573,s1,canvas,animals|hand|canvas|ambush|ambulance|handle|founders|ambush|ambush|prancer|ambush|ambulance|ambush|amnesia|ambush,ambush|ambulance|canvas|animals|prancer|hand|amnesia|founders|handle,15,6 2 1 1 1 1 1 1 1,ambush,6,! K AE N . V AX S,! k æ n . v ə s,3.95,! AE M . B UH SH,! æ m . b ʊ ʃ,3.37,47
35253,11840,SSN,510016,-5.345,s1,swing,strange|swim|swim|strange|swing|swim|switch|swim|swim|swing|swim|swim|swim|swim|sway,swim|strange|swing|switch|sway,15,9 2 2 1 1,swim,9,! S W IH NG,! s w ɪ ŋ,4.46,! S W IH M,! s w ɪ m,4.42,10
35262,13600,SSN,235360,-6.87,s1,unused,amuse|used|amused|amused|news|amused|confused|amused|amused|newspaper|amused|used|amused|amused|huge,amused|used|huge|amuse|confused|newspaper|news,15,8 2 1 1 1 1 1,amused,8,! AH N . Y UW Z D,! ʌ n . j u z d,3.15,AX ! M Y UW Z D,ə ! m j u z d,3.39,20
35265,14286,BMN3,849788,-3.089,s3,host,coast|post|post|coast|coast|coast|post|post|post|coast|coast|coast|post|post|post,post|coast,15,8 7,post,8,! HH OW S T,! h oʊ s t,4.39,! P OW S T,! p oʊ s t,4.87,10
35269,9292,BMN3,617303,-7.086,s3,pillow,killer|killing|killer|p|killer|killer|killer|pillar|killer|killer|killing|killer|tiller|killer|pillar,killer|pillar|killing|p|tiller,15,9 2 2 1 1,killer,9,! P IH . L OW,! p ɪ . l oʊ,3.73,! K IH . L AX,! k ɪ . l ə,4.37,20
35271,10544,BMN3,502478,-7.751,s3,being,boar|appeal|feeling|being|relay|normal|feeling|real|feeling|feeling|feeling|feeling|real|appeal|being,feeling|real|being|appeal|relay|normal|boar,15,6 2 2 2 1 1 1,feeling,6,! B IY . IH NG,! b i . ɪ ŋ,5.9,! F IY . L IH NG,! f i . l ɪ ŋ,5.28,17
35272,11402,BMN3,924101,-5.621,s3,hip,cake|hip|pitch|pick|pick|pick|pick|kick|pick|pick|kick|pick|kick|pick|pick,pick|kick|cake|hip|pitch,15,9 3 1 1 1,pick,9,! HH IH P,! h ɪ p,4.37,! P IH K,! p ɪ k,5.16,20
35284,12652,BMN3,39949,-6.504,s3,twelfth,twelve|twelve|twelfth|twelfth|twelve|twelve|twelve|twelve|twelve|twelfth|twelve|twelfth|dwell|twelve|twelve,twelve|twelfth|dwell,15,10 4 1,twelve,10,! T W EH L F TH,! t w e l f θ,3.2,! T W EH L V,! t w e l v,3.66,17
35291,12166,BMN3,767490,-5.638,s3,hardy,hiding|hiding|hiding|hiding|hiding|hiding|hiding|hiding|hardy|hiding|hardy|hardy|hiding|hiding|hiding,hiding|hardy,15,12 3,hiding,12,! HH AA . D IY,! h ɑ . d i,3.99,! HH AY . D IH NG,! h aɪ . d ɪ ŋ,4.44,27
35301,9440,SSN,539507,-5.619,s2,naked,egg|making|make|major|making|major|major|major|naked|major|major|major|naked|major|naked,major|naked|making|egg|make,15,8 3 2 1 1,major,8,! N EY . K IH D,! n eɪ . k ɪ d,4.24,! M EY . JH AX,! m eɪ . dʒ ə,5.05,37
35315,8960,BMN3,782757,-6.84,s1,chief,cheap|cheek|cheap|peer|cheap|cheap|cheap|achievement|achieve|cheek|cheap|achieve|cheese|cheap|cheese,cheap|cheese|cheek|achieve|peer|achievement,15,7 2 2 2 1 1,cheap,7,! CH IY F,! tʃ i f,4.79,! CH IY P,! tʃ i p,4.65,10
35316,14380,BMN3,624554,-7.578,s1,rainfall,rainbow|rainbow|rankle|rainbow|rainbow|rainwater|rain|rainwater|rainbow|warm|rainbow|ranger|rainbow|ranger|rainbow,rainbow|ranger|rainwater|rain|warm|rankle,15,8 2 2 1 1 1,rainbow,8,! R EY N . F AO L,! ɹ eɪ n . f ɔ l,3.67,! R EY N . B OW,! ɹ eɪ n . b oʊ,4.18,27
35318,7520,BMN3,708345,-3.949,s1,collar,robot|comma|comma|common|comma|bother|comma|bother|comma|comma|comet|comma|colour|collar|common,comma|common|bother|colour|robot|collar|comet,15,7 2 2 1 1 1 1,comma,7,! K OH . L AX,! k ɒ . l ə,3.98,! K OH . M AX,! k ɒ . m ə,2.81,10
35320,12442,BMN3,382250,-4.041,s1,saucepan,saucer|saucepan|sorcerer|resourceful|resourcefulness|resourceful|resourceful|saucepan|sorcery|resourcefulness|resourceful|resourceful|resourceful|saucepan|saucepan,resourceful|saucepan|resourcefulness|sorcery|saucer|sorcerer,15,6 4 2 1 1 1,resourceful,6,! S AO S . P AX N,! s ɔ s . p ə n,3.17,R IH ! S AO S . F AX L,ɹ ɪ ! s ɔ s . f ə l,3.06,34
35327,11040,BMN3,134348,-5.715,s1,carefully,carefully|care|careful|p|careful|heavy|carry|careful|terror|careful|heaven|careful|coast|terror|careful,careful|terror|heavy|heaven|p|coast|carry|carefully|care,15,6 2 1 1 1 1 1 1 1,careful,6,! K EA . F AX . L IY,! k ɛə . f ə . l i,4.58,! K EA . F UH L,! k ɛə . f ʊ l,4.84,17
35362,8480,BAB4,725244,-2.925,s4,cat,perhaps|cat|hat|hat|hat|patterns|hat|happened|patents|pact|hat|hat|hat|cat|packet,hat|cat|pact|perhaps|packet|patterns|patents|happened,15,7 2 1 1 1 1 1 1,hat,7,! K AE T,! k æ t,4.83,! HH AE T,! h æ t,4.76,10
35369,10400,BAB4,307753,-2.492,s1,piano,describe|hat|disguise|arise|distinct|distinct|distinct|distinct|rise|distinct|gadget|distinct|extinct|distinct|distinct,distinct|rise|gadget|describe|disguise|arise|extinct|hat,15,8 1 1 1 1 1 1 1,distinct,8,P IH ! AE . N OW,p ɪ ! æ . n oʊ,4.36,D IH ! S T IH NG K T,d ɪ ! s t ɪ ŋ k t,3.75,61
35373,11040,BAB4,685630,-1.514,s2,nowhere,culture|coat|p|coast|nowhere|refine|arbitrate|coat|coat|coat|coat|nowhere|combine|coast|coat,coat|coast|nowhere|p|arbitrate|culture|combine|refine,15,6 2 2 1 1 1 1 1,coat,6,! N OW . W EA,! n oʊ . w ɛə,4.57,! K OW T,! k oʊ t,4.41,27
35392,7924,BMN3,681154,-5.739,s4,but,book|book|book|book|book|book|but|bigger|book|inbuilt|books|book|book|book|book,book|inbuilt|books|but|bigger,15,11 1 1 1 1,book,11,! B AH T,! b ʌ t,6.76,! B UH K,! b ʊ k,5.21,20
35393,8640,BMN3,462495,-4.54,s4,tape,take|take|tape|rotate|take|rotate|take|tape|take|take|take|rotate|potato|rotate|take,take|rotate|tape|potato,15,8 4 2 1,take,8,! T EY P,! t eɪ p,4.34,! T EY K,! t eɪ k,6.08,10
35421,9340,BAB4,148476,0.819,s3,ban,bash|bash|bag|bad|bash|bad|bash|bad|back|bag|bash|bash|page|bash|bash,bash|bad|bag|back|page,15,8 3 2 1 1,bash,8,! B AE N,! b æ n,4.3,! B AE SH,! b æ ʃ,3.71,10
35437,11464,SSN,541317,-4.084,s3,burden,bird|bird|bird|burden|burden|birthday|bird|bird|bird|burden|bird|thirty|bird|burden|bird,bird|burden|thirty|birthday,15,9 4 1 1,bird,9,! B ER . D N,! b ɜ . d n,4.06,! B ER D,! b ɜ d,4.85,7
35445,15840,SSN,135243,-6.277,s3,concert,constant|constant|pungent|concert|constant|constant|constant|constant|constant|concert|constant|constant|concert|constant|comfortable,constant|concert|pungent|comfortable,15,10 3 1 1,constant,10,! K OH N . S AX T,! k ɒ n . s ə t,4.23,! K OH N . S T AX N T,! k ɒ n . s t ə n t,4.26,14
35452,11582,SSN,25659,-5.811,s3,latter,flatter|latter|flatten|flatter|platter|flatter|latter|flatter|flatter|latter|flatter|butter|latter|flatter|bartender,flatter|latter|butter|bartender|flatten|platter,15,7 4 1 1 1 1,flatter,7,! L AE . T AX,! l æ . t ə,3.69,! F L AE . T AX,! f l æ . t ə,3.31,7
35460,12840,SSN,779252,-5.553,s3,for,war|raw|war|warm|warm|warm|warm|wore|small|warm|more|fall|warm|floor|all,warm|war|all|floor|raw|fall|small|more,15,6 3 1 1 1 1 1 1,warm,6,! F AO,! f ɔ,6.93,! W AO M,! w ɔ m,4.92,17
35479,9440,BAB4,836695,-1.432,s2,piano,juice|juice|pile|juice|juice|pillow|dubious|used|beauty|duel|juice|juice|juice|around|juice,juice|duel|used|around|beauty|dubious|pile|pillow,15,8 1 1 1 1 1 1 1,juice,8,! P Y AE . N OW,! p j æ . n oʊ,4.36,! JH UW S,! dʒ u s,4.44,44
35509,11150,SSN,821916,-5.24,s4,token,toned|toner|total|tote|total|total|tone|toenail|total|token|toner|total|total|toenail|toad|total,total|toenail|toner|toned|tone|tote|toad|token,16,7 2 2 1 1 1 1 1,total,7,! T OW . K AX N,! t oʊ . k ə n,3.54,! T OW . T L,! t oʊ . t l,4.97,27
